idade_cliente,regiao_cliente,tempo_cliente_meses,valor_pedido,quantidade_itens,valor_desconto,parcelas_pagamento,tempo_entrega_dias,atraso_entrega_dias,valor_frete,tentativas_entrega,contatos_atendimento,tempo_resolucao_dias,nps,numero_reclamacoes
23,Centro-Oeste,39,367.96,2,15.12,5,12,2,33.31,2,3,7,2.4,5
62,Centro-Oeste,67,830.23,3,15.41,3,6,2,55.98,3,2,0,5.2,5
28,Sul,95,533.7,6,31.85,5,2,3,30.66,2,1,11,2.0,3
54,Sul,30,66.57,1,21.54,4,2,4,22.62,2,1,11,1.6,4
44,Centro-Oeste,8,909.62,4,0.77,11,10,2,31.37,2,1,11,2.4,4
46,Sudeste,113,351.66,6,20.89,6,11,2,58.14,1,1,9,4.5,4
28,Nordeste,32,1461.91,6,23.92,11,13,1,54.99,2,0,8,7.9,1
19,Sul,76,489.59,6,39.27,8,8,4,53.25,1,3,10,2.8,6
29,Centro-Oeste,75,245.97,2,29.13,3,5,5,47.44,2,1,7,0.0,5
41,Norte,63,497.23,4,8.73,3,9,1,35.14,3,4,4,3.3,9
41,Centro-Oeste,59,587.06,5,18.96,2,11,2,62.51,1,0,1,7.5,1
50,Centro-Oeste,34,1126.92,6,48.74,8,4,3,43.7,2,2,9,2.1,7
35,Sudeste,110,701.83,1,59.58,11,9,3,42.8,3,0,11,4.6,2
57,Nordeste,20,94.62,4,45.77,1,3,5,36.95,3,1,10,0.0,4
38,Sul,36,399.95,6,2.85,4,4,0,42.29,1,4,9,4.5,7
39,Norte,35,101.28,6,5.3,7,7,0,35.49,2,2,7,5.7,4
36,Sudeste,6,164.11,2,18.91,6,8,1,30.45,1,1,11,7.5,2
19,Sudeste,109,204.54,6,31.81,9,5,1,27.54,2,1,9,8.2,3
34,Sudeste,4,1342.93,2,14.83,4,6,2,40.46,2,1,10,6.4,5
57,Sudeste,44,386.87,3,0.6,4,9,3,36.63,1,1,11,2.1,3
68,Sudeste,84,628.69,4,47.48,5,2,4,40.79,1,2,2,2.2,5
21,Sudeste,46,166.63,2,53.43,9,8,4,35.3,1,0,6,1.9,6
27,Nordeste,31,419.69,2,18.84,8,14,1,32.73,3,1,0,5.6,7
60,Nordeste,2,1257.6,4,19.62,9,7,1,25.23,3,0,4,5.2,2
31,Norte,112,401.35,3,85.02,3,11,0,46.33,1,3,10,6.5,4
31,Sudeste,70,791.46,1,10.45,8,6,3,40.06,2,2,4,3.5,4
43,Sul,115,199.51,5,2.52,4,8,1,41.86,3,1,10,5.9,5
28,Sudeste,39,498.08,5,28.99,7,12,3,40.71,1,1,9,3.0,3
42,Norte,27,416.92,3,11.88,3,10,3,48.69,1,0,10,5.7,4
48,Norte,31,28.5,4,3.17,1,7,4,36.46,2,1,3,1.6,3
48,Norte,38,65.76,4,3.21,9,14,2,37.14,2,0,7,3.9,3
48,Norte,49,654.59,2,77.13,8,6,3,39.92,2,2,4,0.8,6
60,Sul,26,278.11,6,29.09,2,6,4,32.46,3,2,1,3.9,6
53,Centro-Oeste,7,214.0,6,5.39,3,13,3,23.47,2,2,6,6.4,6
42,Nordeste,74,488.17,6,2.58,11,14,3,43.77,2,0,3,7.4,2
48,Norte,12,301.48,2,9.62,8,11,0,15.01,3,2,9,5.0,4
40,Sul,115,276.6,1,20.51,3,9,2,46.01,2,2,0,4.6,7
59,Nordeste,73,732.03,4,5.86,6,6,0,25.16,1,4,7,2.3,8
31,Norte,83,985.11,6,16.69,10,10,1,52.66,2,1,10,1.1,3
67,Sudeste,18,350.38,5,24.97,10,4,2,53.36,1,0,0,5.8,4
34,Norte,80,544.91,1,4.56,5,8,2,50.46,3,0,2,7.2,2
23,Sudeste,69,295.11,2,93.08,2,5,2,2.87,1,0,3,5.8,2
22,Norte,75,245.36,6,12.06,10,12,0,39.07,2,0,7,5.0,1
36,Nordeste,46,277.89,5,32.12,8,10,5,22.46,1,2,3,1.6,5
55,Centro-Oeste,42,111.3,4,20.05,2,7,3,26.39,2,1,11,1.4,3
60,Sul,42,96.41,1,81.15,10,5,1,48.83,2,2,8,5.5,4
29,Sudeste,45,385.19,5,21.34,5,14,4,42.09,2,1,1,0.0,4
52,Centro-Oeste,45,339.28,5,13.64,8,3,4,6.13,3,4,6,0.0,6
32,Sul,97,217.15,3,22.53,8,2,6,30.65,3,3,3,0.2,6
53,Sudeste,68,350.52,1,11.39,4,2,2,48.5,3,3,8,3.3,5
39,Sul,58,233.82,3,9.16,8,3,1,56.32,3,2,1,8.5,3
30,Sudeste,17,354.6,5,32.14,5,8,3,54.52,3,2,11,6.7,3
63,Sul,85,708.67,6,57.14,6,6,1,53.31,3,0,7,5.4,2
31,Norte,27,509.91,4,0.78,2,9,2,46.51,2,0,7,0.8,3
23,Sul,67,290.32,1,15.3,6,11,5,32.97,3,0,0,5.8,4
28,Nordeste,36,423.06,5,0.62,10,6,1,31.59,1,2,11,4.6,5
47,Norte,40,457.72,5,91.11,8,14,1,48.77,1,3,2,4.2,5
20,Sudeste,19,953.2,2,19.67,11,12,2,39.52,3,2,3,3.3,4
26,Centro-Oeste,93,563.3,6,14.66,6,12,5,37.95,3,1,4,1.9,4
32,Sul,89,182.71,2,15.34,5,5,4,20.27,1,3,10,1.0,6
24,Centro-Oeste,114,419.75,1,29.56,10,8,4,30.72,1,4,3,2.8,7
21,Norte,61,314.68,3,12.26,11,6,0,31.54,3,0,2,7.1,1
49,Sul,81,225.68,3,25.41,8,10,2,63.8,1,5,2,3.1,7
29,Norte,32,34.42,6,6.89,4,5,3,33.23,1,1,10,5.2,3
42,Nordeste,93,80.39,6,16.11,4,6,6,47.56,1,2,7,0.0,5
49,Sul,23,454.98,6,15.8,10,5,4,49.35,2,1,8,4.6,4
32,Centro-Oeste,77,421.44,1,4.7,10,13,0,39.67,1,1,5,7.6,1
47,Sudeste,109,199.72,1,62.48,4,11,3,36.06,2,1,1,4.9,4
44,Norte,86,835.91,3,0.06,6,5,2,45.96,2,1,10,2.9,4
67,Nordeste,23,604.69,6,7.52,3,5,3,41.7,2,2,10,2.5,4
25,Norte,33,996.42,3,9.6,8,4,4,39.62,2,4,6,0.8,8
44,Centro-Oeste,9,1075.37,2,0.87,11,7,0,26.33,3,0,6,8.0,0
32,Centro-Oeste,26,555.84,2,28.78,1,13,3,40.1,3,0,3,7.3,3
23,Sul,19,678.17,1,0.35,4,13,1,32.05,2,0,2,10.0,1
66,Centro-Oeste,28,605.25,5,16.65,7,14,2,32.12,2,2,4,6.3,4
68,Norte,111,349.57,3,42.01,10,2,2,39.17,2,3,9,0.0,7
50,Norte,17,240.84,4,11.99,10,8,4,22.31,2,2,9,2.2,5
38,Sul,80,674.77,3,33.68,11,3,0,49.3,1,4,9,2.9,6
41,Nordeste,72,695.21,6,169.16,8,8,2,45.22,2,3,6,6.1,4
40,Nordeste,68,659.68,6,10.37,3,4,0,38.28,3,2,7,5.3,3
57,Centro-Oeste,39,994.43,4,2.77,2,13,1,23.66,1,1,0,6.8,3
31,Sudeste,50,274.62,6,24.86,4,3,2,47.91,2,1,1,5.0,4
56,Nordeste,7,501.43,5,66.56,2,14,3,23.44,1,1,5,3.7,4
41,Sudeste,78,152.37,4,25.46,9,9,2,40.05,1,0,5,2.4,4
58,Nordeste,108,869.29,2,52.08,7,14,0,52.17,3,2,3,9.1,2
48,Sudeste,77,451.14,3,26.16,6,13,1,45.59,1,1,5,7.1,2
60,Norte,94,93.21,4,2.75,10,4,5,49.82,1,4,4,0.6,6
20,Centro-Oeste,88,391.66,4,22.93,1,12,2,25.72,2,1,11,4.1,4
64,Centro-Oeste,16,496.66,1,33.57,6,11,1,22.2,1,3,10,2.5,5
38,Sudeste,98,203.27,3,38.32,7,12,4,51.35,3,1,2,5.3,5
37,Centro-Oeste,27,636.38,5,5.54,10,2,3,42.42,2,1,1,4.5,4
45,Nordeste,95,285.22,3,67.41,8,10,1,45.55,3,1,1,4.5,3
54,Nordeste,8,1153.51,6,8.41,4,11,3,42.75,3,1,4,4.4,3
22,Sul,73,482.6,3,38.71,10,13,0,46.71,1,1,4,7.0,1
33,Sul,81,881.79,2,19.99,11,3,1,40.24,1,3,0,2.3,9
44,Norte,72,843.31,2,14.23,8,12,0,35.35,1,1,6,5.2,3
40,Sudeste,60,251.26,3,31.4,4,5,4,61.84,3,3,4,0.0,6
49,Sul,83,784.82,3,33.17,8,14,3,18.63,2,1,3,1.3,3
47,Nordeste,28,352.41,2,17.58,6,5,5,21.67,2,3,2,0.9,5
23,Norte,72,667.41,4,13.65,10,6,3,60.1,3,0,11,2.1,2
24,Sudeste,84,585.2,4,22.78,2,7,3,27.12,3,0,8,6.7,3
32,Sudeste,56,150.6,6,11.11,11,3,2,33.22,3,3,8,3.3,6
35,Sudeste,86,864.81,5,7.16,1,4,3,22.18,2,2,4,6.2,3
58,Centro-Oeste,80,266.26,4,16.63,9,6,1,35.55,1,2,2,3.4,4
63,Sul,115,247.4,3,7.97,4,10,1,50.9,1,1,2,6.1,3
32,Sul,53,432.54,5,38.67,9,14,1,33.17,1,0,10,5.7,4
20,Centro-Oeste,44,352.13,1,98.54,3,3,2,21.14,3,0,0,7.1,2
68,Centro-Oeste,94,670.2,1,90.22,3,13,0,30.68,3,4,10,3.2,8
24,Nordeste,56,429.21,1,67.98,8,2,2,25.87,1,2,9,4.6,5
60,Nordeste,10,142.25,3,5.39,9,13,0,38.35,3,1,2,6.1,3
51,Sudeste,83,553.67,4,0.04,6,13,1,25.93,2,1,3,6.1,4
48,Centro-Oeste,90,417.17,2,17.56,1,4,2,39.14,2,0,1,7.8,1
18,Sudeste,51,113.92,3,48.81,9,7,0,42.36,1,1,8,6.1,1
23,Norte,11,137.54,3,20.85,10,2,3,32.97,1,0,5,4.2,2
47,Sul,91,497.48,1,13.11,2,12,3,31.82,2,2,2,1.7,4
20,Norte,49,974.57,2,0.74,7,9,2,25.14,1,1,3,4.6,4
31,Nordeste,109,657.9,1,6.58,10,6,2,22.92,3,1,9,7.4,2
68,Nordeste,78,87.57,1,0.78,11,2,1,17.86,3,1,9,4.1,4
22,Nordeste,82,491.95,4,26.06,6,8,3,29.74,1,0,0,4.8,4
60,Sul,68,638.46,6,1.97,3,12,2,36.67,1,1,10,1.9,3
40,Nordeste,62,610.28,5,68.87,10,3,0,25.93,2,0,9,7.8,0
44,Centro-Oeste,82,323.03,4,15.4,9,3,3,28.96,1,2,4,3.3,6
21,Sul,17,719.29,3,10.24,1,4,3,15.23,3,0,2,7.6,2
22,Centro-Oeste,33,357.18,3,62.8,4,13,2,37.93,1,1,8,1.8,5
29,Norte,100,605.59,4,3.03,10,5,0,39.59,1,0,2,6.7,0
32,Sudeste,71,315.43,2,5.95,11,8,0,48.75,3,0,8,9.1,1
50,Sudeste,30,1044.83,4,5.89,2,4,1,27.55,3,2,8,7.1,3
43,Centro-Oeste,83,1079.8,5,3.03,2,4,1,22.26,1,1,3,9.3,2
24,Nordeste,101,303.23,1,7.05,11,11,2,46.22,1,5,4,2.7,8
41,Sul,89,203.38,2,71.48,2,10,1,38.52,2,3,11,3.2,8
37,Centro-Oeste,45,375.02,1,21.53,7,8,2,47.51,2,1,5,4.4,3
58,Sul,97,522.59,2,1.4,10,9,1,27.01,1,0,10,7.6,1
42,Sudeste,8,648.74,3,53.59,6,12,3,53.68,3,1,8,0.8,6
37,Sudeste,60,206.5,3,24.41,6,12,1,43.45,2,2,3,7.0,3
34,Sudeste,87,176.71,4,24.92,3,13,1,15.82,3,4,3,4.6,7
44,Nordeste,53,855.72,5,95.94,6,6,1,35.42,3,2,9,6.6,4
53,Centro-Oeste,80,247.42,1,20.26,9,12,3,38.31,2,4,0,0.1,8
52,Nordeste,71,397.73,3,2.47,6,9,4,29.41,3,0,8,3.1,3
65,Sudeste,43,1410.34,1,87.38,10,5,2,41.69,1,3,3,1.9,5
26,Sudeste,113,525.67,2,109.29,5,8,1,48.19,1,2,1,5.2,5
46,Norte,87,506.53,6,2.69,8,11,1,31.43,3,1,1,8.6,4
34,Centro-Oeste,14,859.92,6,133.02,10,13,4,37.92,3,0,1,3.6,4
24,Sudeste,39,544.17,6,60.98,7,9,3,27.71,3,2,10,1.2,4
65,Centro-Oeste,80,454.29,5,74.57,4,12,1,49.77,1,1,4,5.0,5
30,Sudeste,114,1248.46,5,59.49,11,4,4,65.58,3,1,10,2.7,3
35,Norte,118,537.47,4,0.63,9,2,4,41.58,3,0,6,1.6,2
57,Centro-Oeste,79,225.33,3,179.99,6,14,0,59.57,3,2,8,4.5,4
51,Sul,30,666.34,2,43.94,9,2,2,39.84,3,1,4,3.9,3
28,Centro-Oeste,99,1095.19,5,43.47,11,9,0,70.01,2,3,8,7.7,3
31,Centro-Oeste,116,39.87,2,58.17,7,5,0,30.57,3,0,5,8.7,1
69,Norte,45,294.35,5,124.56,1,5,1,48.81,1,1,1,6.7,5
33,Nordeste,46,286.08,5,29.58,4,10,7,56.05,3,1,4,0.9,5
60,Sul,3,98.9,5,36.1,6,12,1,35.82,3,0,7,4.9,3
36,Sudeste,103,477.73,2,22.94,8,3,3,54.52,3,0,3,0.9,2
26,Centro-Oeste,58,1775.08,2,39.88,5,11,1,43.62,1,1,3,4.9,3
46,Sudeste,22,748.2,3,63.62,4,7,4,27.94,3,2,3,1.7,6
26,Norte,61,1164.08,1,12.96,8,7,0,42.24,2,2,10,6.1,2
19,Norte,88,197.07,3,11.56,5,6,3,42.61,1,2,1,5.5,6
57,Sul,62,537.69,3,42.91,6,9,3,23.28,1,0,5,6.9,2
24,Sudeste,47,191.86,3,26.5,3,13,4,25.15,3,0,7,3.9,4
53,Norte,111,382.79,3,13.93,9,7,0,18.55,1,0,4,8.7,1
38,Centro-Oeste,93,422.07,6,94.74,6,10,0,33.64,2,3,1,5.2,7
40,Sudeste,38,553.67,6,22.68,9,14,5,50.23,1,1,4,3.3,5
53,Nordeste,31,922.6,1,8.98,1,8,3,38.22,2,3,5,2.4,5
48,Sul,92,960.39,5,14.96,6,6,1,49.12,3,3,1,5.8,7
45,Nordeste,111,670.27,4,40.0,11,6,1,21.28,3,1,4,4.6,4
33,Sudeste,55,442.57,2,26.19,8,7,1,35.59,2,3,3,7.4,5
42,Norte,80,686.6,1,42.46,6,4,3,38.5,3,2,0,4.9,6
53,Nordeste,2,285.98,4,2.03,10,3,3,36.07,1,2,11,0.5,5
26,Sul,76,66.67,6,20.46,2,11,1,36.07,1,1,11,5.4,3
20,Sul,89,267.76,4,4.56,6,11,1,48.31,3,2,9,3.4,7
27,Nordeste,92,431.56,2,10.09,11,14,3,36.02,2,0,8,3.4,4
53,Sudeste,94,848.29,2,29.7,7,8,1,37.02,3,0,10,6.1,3
26,Norte,39,454.09,3,38.58,5,9,1,30.62,1,1,3,7.0,3
18,Sudeste,117,660.3,6,51.57,7,4,2,32.19,1,4,6,1.0,6
18,Sudeste,105,396.01,1,112.15,4,13,2,44.93,2,2,9,7.6,4
26,Sul,12,154.21,3,16.65,11,14,2,58.18,3,2,4,3.0,6
44,Nordeste,35,853.23,2,36.04,1,11,2,38.71,1,3,8,3.2,6
48,Sul,5,298.11,3,14.29,4,6,0,36.42,2,3,4,7.9,4
20,Centro-Oeste,6,327.13,1,53.02,2,4,2,49.03,3,2,11,6.6,5
60,Nordeste,37,755.52,4,5.16,9,5,1,40.59,2,3,9,5.9,5
36,Nordeste,39,677.21,1,23.64,2,10,3,45.25,1,1,11,2.2,3
50,Centro-Oeste,77,462.99,3,1.92,1,8,0,30.11,2,3,1,4.8,5
23,Norte,107,1168.02,3,17.6,7,8,3,40.56,1,5,1,3.5,7
43,Nordeste,11,591.83,2,23.01,6,2,2,47.96,1,2,1,3.9,4
63,Centro-Oeste,47,410.21,4,74.57,4,13,1,26.16,3,1,6,10.0,3
67,Norte,81,568.61,3,42.19,4,11,1,46.85,2,4,9,4.6,7
60,Centro-Oeste,99,334.15,2,1.42,9,10,2,46.29,2,3,4,2.7,5
69,Nordeste,96,270.6,3,14.26,6,12,2,21.52,1,6,10,0.3,8
67,Norte,104,213.17,1,27.89,1,6,0,54.09,3,0,6,5.4,2
41,Sul,101,335.21,3,5.99,10,12,1,34.0,3,2,3,9.4,4
37,Nordeste,9,352.13,4,57.69,7,5,4,36.79,2,3,2,2.8,7
69,Norte,112,705.5,2,22.01,5,7,5,46.25,1,0,4,2.4,4
69,Nordeste,92,914.11,2,27.15,2,12,1,36.21,3,0,7,9.3,1
59,Nordeste,31,587.11,5,7.26,8,6,2,21.01,1,0,2,5.1,2
30,Norte,91,202.48,3,23.26,6,4,1,39.75,2,1,3,9.6,3
35,Sul,47,194.03,2,66.69,7,4,3,15.05,3,1,9,4.4,5
46,Sudeste,76,246.43,2,15.33,8,5,1,32.31,2,0,2,5.3,5
46,Nordeste,92,355.29,1,10.24,4,13,1,41.51,1,3,1,6.6,6
58,Centro-Oeste,46,80.57,5,16.79,2,13,2,47.61,3,3,4,6.2,6
64,Centro-Oeste,114,183.02,2,5.66,1,8,0,43.89,1,1,8,5.0,2
33,Nordeste,20,146.01,2,99.34,5,9,2,20.01,3,1,3,7.1,3
21,Norte,21,1096.16,3,12.13,8,12,3,51.3,2,2,4,2.5,4
61,Nordeste,101,669.42,6,3.74,7,7,1,56.54,3,2,0,6.8,3
64,Centro-Oeste,20,437.14,3,4.83,11,8,3,34.23,1,2,1,1.1,5
47,Sul,17,240.26,1,24.33,5,10,4,45.68,1,3,9,0.0,5
28,Nordeste,46,131.35,5,4.92,9,12,0,38.84,2,5,0,7.0,6
18,Sul,16,212.56,1,17.78,7,9,1,60.49,1,0,0,8.1,1
64,Sudeste,91,943.87,2,72.92,11,11,2,48.08,3,2,1,5.7,6
45,Norte,45,263.29,2,0.29,11,2,2,38.0,2,5,9,3.2,7
25,Sudeste,77,495.99,4,1.15,5,3,2,56.66,3,1,5,3.5,3
27,Norte,112,171.07,5,21.51,4,12,5,56.26,3,1,7,0.7,4
23,Sudeste,45,323.6,3,26.73,4,10,3,44.97,3,3,8,0.4,5
56,Nordeste,93,1079.2,4,35.65,9,12,2,41.87,1,0,5,9.5,4
45,Sul,57,533.08,6,5.45,7,9,1,9.67,1,5,5,4.3,8
55,Nordeste,86,252.97,3,19.83,11,13,2,30.24,1,0,7,5.3,2
32,Nordeste,37,309.42,5,12.45,9,11,1,43.55,1,3,7,4.1,6
61,Sul,68,400.57,6,6.21,1,5,0,29.36,3,0,3,8.1,1
43,Centro-Oeste,97,313.84,6,10.82,11,7,3,18.31,2,0,1,5.1,4
56,Norte,64,237.6,1,2.7,3,4,2,40.94,1,0,7,6.4,2
69,Norte,43,178.55,6,4.1,4,2,3,28.95,1,0,6,3.4,2
64,Centro-Oeste,25,802.36,6,127.73,10,3,0,56.31,2,2,11,7.7,3
22,Nordeste,79,412.31,1,115.2,7,8,3,20.64,2,1,3,3.7,4
20,Nordeste,74,278.49,6,26.36,9,2,3,49.74,1,2,2,1.0,4
57,Sudeste,48,922.81,4,18.2,9,11,1,39.85,1,2,10,5.2,5
30,Nordeste,88,831.2,1,143.16,11,2,3,35.4,3,4,10,3.1,6
35,Sul,52,494.35,1,4.78,9,9,4,46.28,3,1,10,0.1,4
67,Norte,104,1113.83,4,16.97,8,2,5,61.78,2,2,8,3.3,5
46,Centro-Oeste,110,624.01,5,53.09,2,8,1,49.39,1,0,8,5.7,3
41,Centro-Oeste,80,244.92,6,0.38,2,7,5,48.26,2,2,8,1.3,6
35,Norte,37,106.19,6,67.64,8,5,2,30.83,1,1,8,2.9,4
68,Centro-Oeste,35,272.27,2,45.75,1,2,2,44.38,1,0,2,8.4,1
34,Nordeste,45,209.19,3,1.25,9,12,0,45.8,2,3,4,4.7,5
57,Sul,79,148.33,3,14.65,2,12,5,19.29,1,0,9,0.2,4
49,Nordeste,64,372.5,3,8.61,11,9,2,33.01,3,3,1,6.4,7
53,Nordeste,52,339.06,3,35.84,3,8,1,42.91,1,2,7,6.0,4
23,Norte,11,716.94,2,47.16,6,10,2,48.38,1,0,3,7.0,4
39,Sudeste,85,19.28,1,24.08,3,3,6,27.06,3,1,6,2.3,5
33,Centro-Oeste,70,125.83,3,70.22,1,2,0,30.99,3,1,0,9.2,1
54,Sudeste,16,392.77,6,4.25,1,14,4,48.55,2,2,7,4.4,4
27,Centro-Oeste,103,139.01,1,65.76,9,5,0,39.19,1,1,8,3.2,3
59,Sul,34,58.08,1,10.26,3,3,3,43.88,1,1,2,6.4,2
45,Sul,113,511.39,6,22.93,2,10,0,30.45,3,0,7,4.6,2
60,Sul,29,594.53,4,7.83,11,14,3,38.83,3,2,7,2.9,5
25,Sudeste,112,461.41,5,109.28,1,11,3,42.34,2,0,7,5.5,4
44,Norte,64,397.4,4,55.68,5,11,1,47.16,3,2,8,3.2,5
54,Nordeste,34,149.63,5,70.5,10,14,4,17.88,2,3,11,0.0,6
59,Sul,93,592.11,4,84.81,1,4,2,25.85,1,3,2,2.8,5
60,Sul,97,1363.98,1,26.4,8,10,2,23.61,2,3,8,7.0,4
42,Sul,68,912.45,5,16.92,10,2,4,42.95,2,2,5,3.4,4
59,Nordeste,65,420.19,2,25.33,7,4,4,48.75,2,2,2,3.2,6
44,Sul,45,277.26,3,54.44,6,8,3,42.2,3,3,8,1.6,7
35,Nordeste,88,604.68,1,9.47,3,3,3,41.71,1,2,9,2.0,5
20,Sudeste,60,510.24,1,39.35,10,13,1,49.11,2,4,9,2.3,8
51,Nordeste,23,328.82,1,0.75,7,13,0,47.72,1,0,5,8.1,0
30,Sul,113,526.69,5,10.9,9,13,5,45.11,1,1,2,0.0,5
48,Sul,5,33.29,3,41.89,2,12,3,29.92,2,0,2,8.6,2
31,Centro-Oeste,97,556.18,2,25.01,9,2,5,53.27,2,2,6,0.8,6
52,Nordeste,22,721.52,4,111.71,1,3,1,16.65,1,0,8,4.8,4
68,Sul,118,352.41,6,46.65,2,2,2,29.6,1,2,11,5.1,4
65,Nordeste,63,373.68,2,18.85,3,13,1,34.5,1,1,1,7.9,3
67,Sul,22,1231.91,5,27.43,7,10,1,67.91,3,4,8,4.2,6
46,Sul,100,334.05,3,8.24,1,6,0,51.93,1,2,6,3.8,3
32,Norte,44,58.49,5,18.62,4,5,0,29.77,3,1,7,6.8,4
47,Centro-Oeste,45,283.67,5,2.08,8,8,4,51.2,2,2,1,1.4,7
30,Norte,108,672.26,6,1.12,8,9,0,64.07,3,1,7,8.0,3
61,Sul,52,80.93,5,39.04,4,7,2,46.99,2,3,6,4.0,5
29,Norte,89,1196.04,1,11.73,9,13,2,51.78,2,0,4,4.9,2
39,Nordeste,15,290.71,5,63.27,11,3,1,40.71,3,1,9,4.8,3
23,Centro-Oeste,4,320.58,5,17.96,10,10,3,36.7,2,2,0,4.8,5
24,Nordeste,25,432.46,2,19.32,10,9,4,45.81,1,2,8,4.4,4
47,Sul,43,280.34,2,3.04,8,3,2,41.72,3,1,4,6.8,4
49,Norte,78,378.25,3,9.49,9,6,1,41.39,1,4,0,6.6,6
55,Centro-Oeste,82,621.1,2,53.62,10,2,1,37.52,2,1,5,5.9,3
18,Sul,75,374.21,1,56.94,4,12,4,65.91,3,1,2,1.3,5
53,Sul,31,685.38,2,17.01,10,7,2,39.49,2,1,6,4.9,6
44,Sul,119,288.94,2,42.7,5,3,2,42.4,1,2,0,6.0,4
67,Centro-Oeste,111,890.41,5,22.59,4,4,1,26.86,2,0,2,8.1,2
56,Centro-Oeste,69,341.99,3,6.15,5,3,5,41.34,2,1,4,4.5,4
66,Centro-Oeste,79,290.63,1,16.14,5,7,3,47.3,2,1,3,3.8,4
61,Nordeste,93,370.87,5,86.64,9,14,2,49.0,1,0,9,4.6,3
29,Norte,65,287.69,5,59.09,2,11,1,52.98,3,0,8,5.5,4
56,Sul,84,524.14,6,10.92,11,4,3,19.93,2,1,2,2.7,3
23,Sul,3,239.37,4,42.56,10,12,0,35.2,3,2,10,3.6,4
56,Sul,60,418.61,3,13.11,2,8,2,33.62,2,4,8,6.0,6
41,Centro-Oeste,92,478.47,2,0.91,10,4,2,34.62,3,2,7,3.7,4
21,Norte,103,526.18,4,38.15,9,2,1,41.84,1,0,11,5.8,6
21,Norte,88,136.36,4,49.98,4,8,2,31.54,3,3,10,2.5,5
57,Sudeste,13,616.79,3,25.92,8,5,1,27.96,1,3,1,4.4,8
21,Sudeste,53,86.61,3,24.56,6,2,1,37.32,3,0,11,6.7,1
34,Sudeste,96,133.78,1,57.6,2,12,3,53.78,3,0,2,7.9,3
39,Sul,74,146.24,1,51.07,11,13,4,24.21,3,1,11,1.8,3
44,Sul,95,340.32,6,78.89,3,4,1,53.0,3,4,7,2.0,6
26,Norte,116,52.28,5,5.51,3,5,4,32.86,3,1,2,3.0,4
42,Sul,57,327.87,4,3.25,8,14,0,39.05,1,2,7,8.4,3
53,Sudeste,106,273.2,6,10.77,1,12,4,54.32,1,1,4,5.3,4
59,Centro-Oeste,1,418.21,1,35.41,7,13,1,28.19,1,4,0,5.9,6
55,Norte,77,476.96,4,25.64,7,11,4,31.34,3,1,2,5.2,3
55,Sul,21,187.18,3,2.86,10,6,1,35.7,3,3,4,1.4,6
46,Norte,90,460.54,5,6.15,3,13,3,40.54,3,1,6,1.3,3
21,Norte,56,635.34,3,8.93,10,9,2,37.2,3,0,9,4.4,3
35,Sudeste,80,418.01,3,3.68,6,4,2,36.99,3,0,8,5.3,5
32,Nordeste,56,845.59,1,19.17,8,11,3,46.97,2,0,6,5.2,2
44,Centro-Oeste,117,439.15,5,7.47,9,5,1,42.41,2,3,1,7.4,4
52,Norte,118,441.65,3,17.45,9,6,2,23.52,1,3,6,0.7,6
69,Sul,21,456.68,1,7.54,1,5,2,45.04,1,1,9,4.1,3
28,Nordeste,69,507.04,4,33.01,8,14,1,37.46,3,1,3,9.5,3
53,Sul,61,815.37,4,8.04,3,12,1,45.49,2,0,11,10.0,1
25,Sul,27,718.7,4,46.23,7,10,3,27.76,2,0,11,6.8,2
45,Sudeste,104,76.67,5,59.56,2,10,1,22.61,2,1,4,6.4,7
55,Centro-Oeste,69,279.97,2,27.58,5,3,1,25.79,1,0,3,8.9,1
67,Nordeste,39,326.8,3,0.51,2,9,5,22.39,3,0,4,2.5,4
18,Sul,71,263.81,4,14.5,9,7,2,28.72,3,0,7,6.0,1
45,Nordeste,37,367.39,2,6.45,3,2,1,40.54,2,2,4,3.4,6
22,Centro-Oeste,71,706.42,5,61.23,5,4,0,24.83,3,1,3,9.7,1
30,Sul,36,150.82,1,37.19,4,8,5,34.03,1,1,9,0.0,3
61,Centro-Oeste,56,252.64,1,60.18,4,9,1,37.88,3,5,5,5.6,7
22,Norte,19,307.3,6,7.7,7,9,3,20.07,1,1,6,5.8,4
35,Sul,24,496.12,3,39.54,11,14,3,34.2,2,2,11,2.5,6
50,Norte,20,375.96,5,1.03,7,11,1,28.12,1,0,6,6.6,1
19,Sul,91,288.4,5,88.04,7,12,1,48.47,2,2,5,8.3,5
40,Nordeste,6,1113.42,2,3.15,2,14,2,53.98,3,3,3,1.8,6
20,Nordeste,72,151.87,2,11.27,9,13,2,32.5,3,1,9,4.1,5
34,Sul,88,309.13,5,38.91,8,9,5,36.58,3,4,5,1.8,6
47,Nordeste,57,145.44,1,22.4,11,8,3,47.93,1,4,6,0.0,7
48,Sudeste,86,224.19,4,69.2,9,13,2,17.73,1,0,1,5.8,2
26,Norte,75,519.09,5,83.58,4,11,5,40.47,2,0,0,4.5,5
27,Sul,86,192.11,6,1.73,9,12,3,18.17,3,1,8,4.5,3
26,Sul,98,1035.5,3,103.61,9,14,1,58.89,2,3,2,5.2,6
47,Sul,99,76.13,1,20.98,7,14,6,23.08,1,2,3,0.3,5
37,Nordeste,33,733.45,2,16.67,4,2,1,30.35,2,5,2,3.7,8
